uniprot_id,Tm,organism,n_measurements,Tm_std
P76201,52.74,Escherichia coli,1,
P76206,64.45,Escherichia coli,1,
P76208,59.82,Escherichia coli,1,
P76215,44.29,Escherichia coli,1,
P76216,51.24666666666667,Escherichia coli,3,7.044155970258843
P76217,50.29333333333333,Escherichia coli,3,1.0844507058107022
P76220,64.74,Escherichia coli,1,
P76222,48.94,Escherichia coli,1,
P76223,47.23,Escherichia coli,2,0.2545584412271567
P76227,57.37,Escherichia coli,1,
P76234,47.545,Escherichia coli,2,6.045762979144979
P76235,44.7,Escherichia coli,1,
P76237,52.235,Escherichia coli,2,2.991061684419099
P76243,51.46,Escherichia coli,2,6.066976182580577
P76251,58.455,Escherichia coli,2,1.124299782086613
P76256,50.343333333333334,Escherichia coli,3,4.98319509284288
P76257,46.78,Escherichia coli,1,
P76268,49.73333333333333,Escherichia coli,3,4.3467497435823645
P76270,53.27,Escherichia coli,3,4.507893077702711
P76272,52.375,Escherichia coli,2,0.5444722215136388
P76273,45.43,Escherichia coli,2,4.313351365237936
P76290,51.614999999999995,Escherichia coli,2,1.2091525958289995
P76291,49.165000000000006,Escherichia coli,2,5.550788232314397
P76297,49.32,Escherichia coli,1,
P76298,48.22,Escherichia coli,2,7.410479066835021
P76299,62.57,Escherichia coli,1,
P76308,53.22,Escherichia coli,2,3.153696244092005
P76316,66.79,Escherichia coli,1,
P76318,57.835,Escherichia coli,2,4.419417382415922
P76322,53.67,Escherichia coli,1,
P76329,46.055,Escherichia coli,2,2.637508293825825
P76330,50.31,Escherichia coli,2,7.650895372438442
P76340,45.03,Escherichia coli,1,
P76342,48.47666666666667,Escherichia coli,3,4.5523327353493555
P76344,58.77,Escherichia coli,1,
P76346,48.400000000000006,Escherichia coli,2,3.818376618407353
P76372,58.41,Escherichia coli,2,2.9274220741122994
P76373,51.01,Escherichia coli,1,
P76389,51.114999999999995,Escherichia coli,2,4.080006127446384
P76397,56.57,Escherichia coli,2,6.363961030678928
P76398,52.785,Escherichia coli,2,12.777419536040917
P76402,51.43666666666667,Escherichia coli,3,1.7047384941196515
P76403,45.623333333333335,Escherichia coli,3,1.8670118728420935
P76406,60.17,Escherichia coli,1,
P76407,52.769999999999996,Escherichia coli,2,1.173797256769674
P76418,53.39,Escherichia coli,2,2.899137802864841
P76419,49.0,Escherichia coli,2,4.765899705197327
P76423,54.144999999999996,Escherichia coli,2,15.181582592075173
P76440,47.48333333333333,Escherichia coli,3,3.6153330874669547
P76445,65.39,Escherichia coli,1,
P76446,47.45,Escherichia coli,1,
P76470,50.24,Escherichia coli,1,
P76471,65.59,Escherichia coli,1,
P76472,49.23,Escherichia coli,1,
P76473,47.61,Escherichia coli,1,
P76491,48.21333333333333,Escherichia coli,3,5.389780453166283
P76501,42.72,Escherichia coli,1,
P76502,48.405,Escherichia coli,2,4.193143212436229
P76503,50.580000000000005,Escherichia coli,3,2.930716635910066
P76505,50.46,Escherichia coli,1,
P76513,58.79,Escherichia coli,2,2.8284271247461903
P76514,61.39,Escherichia coli,1,
P76535,45.78333333333333,Escherichia coli,3,2.2414801657238295
P76536,47.410000000000004,Escherichia coli,3,3.8650097024457764
P76539,47.955,Escherichia coli,2,0.9121677477306431
P76541,61.0,Escherichia coli,1,
P76542,48.88,Escherichia coli,1,
P76549,53.36,Escherichia coli,1,
P76550,47.23,Escherichia coli,1,
P76555,56.07,Escherichia coli,1,
P76558,59.27333333333333,Escherichia coli,3,1.9506238318377362
P76559,52.81,Escherichia coli,2,7.452905473706208
P76561,45.08,Escherichia coli,2,4.384062043356597
P76562,50.66,Escherichia coli,1,
P76575,64.44,Escherichia coli,2,2.1213203435596424
P76576,53.44333333333333,Escherichia coli,3,3.357206179747282
P76578,55.85666666666666,Escherichia coli,3,1.3266624790553672
P76584,49.959999999999994,Escherichia coli,2,5.3740115370177595
P76585,46.68,Escherichia coli,1,
P76594,48.923333333333325,Escherichia coli,3,2.995669096100793
P76621,46.800000000000004,Escherichia coli,3,3.6123261203828205
P76632,61.95,Escherichia coli,1,
P76641,56.81,Escherichia coli,2,9.630794359760772
P76658,47.43,Escherichia coli,3,3.965942510929779
P76909,44.19,Escherichia coli,1,
P77129,54.775000000000006,Escherichia coli,2,3.4436100243784824
P77148,44.19,Escherichia coli,3,1.3098473193468028
P77150,64.89500000000001,Escherichia coli,2,0.5868986283848383
P77161,54.65,Escherichia coli,1,
P77171,47.72,Escherichia coli,1,
P77173,53.07,Escherichia coli,1,
P77181,65.22,Escherichia coli,1,
P77182,50.905,Escherichia coli,2,5.366940469205898
P77196,50.51,Escherichia coli,1,
P77202,58.04,Escherichia coli,1,
P77212,53.965,Escherichia coli,2,0.07778174593052736
P77213,49.945,Escherichia coli,2,2.9627774131716325
P77215,47.21,Escherichia coli,2,0.6081118318204305
P77239,57.27,Escherichia coli,1,
P77243,50.81,Escherichia coli,2,0.42426406871193206
P77245,49.57,Escherichia coli,1,
P77247,50.99333333333333,Escherichia coli,3,3.4653907908536556
P77252,58.10333333333333,Escherichia coli,3,8.032896945270329
P77256,50.905,Escherichia coli,2,1.8738329701443475
P77257,45.075,Escherichia coli,2,0.40305086527633477
P77258,49.97,Escherichia coli,3,0.7332121111929358
P77265,50.39,Escherichia coli,1,
P77269,53.75,Escherichia coli,2,4.66690475583121
P77272,51.69,Escherichia coli,2,3.379970414071698
P77279,45.56,Escherichia coli,2,7.325626253092632
P77285,64.32,Escherichia coli,1,
P77286,57.01,Escherichia coli,1,
P77293,48.955,Escherichia coli,2,6.6680169465891455
P77295,61.82,Escherichia coli,1,
P77304,64.62,Escherichia coli,1,
P77307,56.63,Escherichia coli,2,10.748023074035524
P77316,48.385000000000005,Escherichia coli,2,6.625590539717946
P77318,53.876666666666665,Escherichia coli,3,1.1514049389043484
P77330,64.63,Escherichia coli,1,
P77335,52.364999999999995,Escherichia coli,2,2.0576807332528535
P77338,47.54333333333333,Escherichia coli,3,4.851240391212676
P77348,47.92333333333334,Escherichia coli,3,2.91229004965737
P77360,49.09,Escherichia coli,1,
P77364,47.63333333333333,Escherichia coli,3,4.148075859158475
P77368,49.67,Escherichia coli,2,1.5132085117392122
P77374,56.91,Escherichia coli,2,11.978388873300114
P77376,52.15,Escherichia coli,3,5.515550743126199
P77378,60.84,Escherichia coli,1,
P77379,49.425,Escherichia coli,2,6.229610742253483
P77398,41.94,Escherichia coli,1,
P77399,48.22666666666667,Escherichia coli,3,4.106803298592873
P77425,45.45,Escherichia coli,1,
P77432,50.75,Escherichia coli,1,
P77433,54.43,Escherichia coli,3,4.678984932653665
P77434,50.153333333333336,Escherichia coli,3,1.9266637831581634
P77444,52.796666666666674,Escherichia coli,3,5.909774389376749
P77445,53.17,Escherichia coli,1,
P77454,54.06999999999999,Escherichia coli,3,5.591234210798185
P77473,46.065,Escherichia coli,2,1.689985207035849
P77475,52.35,Escherichia coli,1,
P77485,51.37,Escherichia coli,2,2.531442276647839
P77488,46.60666666666666,Escherichia coli,3,4.671084813331196
P77493,52.59,Escherichia coli,2,3.2951176003293114
P77499,48.14666666666667,Escherichia coli,3,4.44810446520013
P77504,50.085,Escherichia coli,2,5.635641046056783
P77522,55.875,Escherichia coli,2,13.908790385939383
P77526,63.03666666666667,Escherichia coli,3,0.31069813860616496
P77529,57.815,Escherichia coli,2,10.231835123769342
P77536,46.99333333333333,Escherichia coli,3,3.618512585764123
P77539,48.675,Escherichia coli,2,4.179001076812501
P77541,44.275,Escherichia coli,2,5.239661248592315
P77544,44.95666666666667,Escherichia coli,3,3.1845303159702127
P77552,54.49,Escherichia coli,2,3.846660889654817
P77554,52.85,Escherichia coli,3,2.713871772947276
P77555,46.37,Escherichia coli,1,
P77559,50.91,Escherichia coli,1,
P77562,48.475,Escherichia coli,2,3.556747109368335
P77567,56.94,Escherichia coli,1,
P77569,45.175,Escherichia coli,2,3.2597622612699837
P77570,52.185,Escherichia coli,2,3.896158364337873
P77580,64.07,Escherichia coli,1,
P77581,46.796666666666674,Escherichia coli,3,3.1954081638083944
P77596,50.364999999999995,Escherichia coli,2,6.6680169465891455
P77615,49.065,Escherichia coli,2,2.2980970388562794
P77619,49.015,Escherichia coli,2,3.8820162287141424
P77625,50.626666666666665,Escherichia coli,3,2.360091806123936
P77626,43.06,Escherichia coli,2,3.280975464705581
P77649,46.94,Escherichia coli,1,
P77667,56.715,Escherichia coli,2,13.399673503485074
P77671,52.28,Escherichia coli,1,
P77674,63.78,Escherichia coli,2,2.305168106668141
P77689,53.730000000000004,Escherichia coli,2,11.200571413994908
P77690,58.595,Escherichia coli,2,3.7264527368531026
P77695,61.19,Escherichia coli,1,
P77712,59.365,Escherichia coli,2,7.657966440250308
P77713,45.55,Escherichia coli,2,1.1172287142747463
P77717,46.6,Escherichia coli,1,
P77718,47.01,Escherichia coli,3,4.254021626649302
P77721,57.39,Escherichia coli,2,5.628569978244921
P77730,56.459999999999994,Escherichia coli,2,4.016366517139587
P77731,59.48,Escherichia coli,1,
P77735,43.413333333333334,Escherichia coli,3,1.4901789601699962
P77737,49.333333333333336,Escherichia coli,3,4.9857831213695345
P77739,49.3,Escherichia coli,2,2.7435743110038087
P77748,50.843333333333334,Escherichia coli,3,6.275191896136191
P77756,48.82,Escherichia coli,2,6.858935777509513
P77757,42.68,Escherichia coli,1,
P77774,55.39,Escherichia coli,2,7.4953318805774
P77775,47.49666666666667,Escherichia coli,3,5.579483249668677
P77781,52.0,Escherichia coli,2,0.3818376618407401
P77783,55.36,Escherichia coli,2,10.111626970967627
P77791,59.59,Escherichia coli,1,
P77795,57.04,Escherichia coli,2,0.9616652224137042
P77804,61.29,Escherichia coli,2,2.842569260369918
P77806,51.92,Escherichia coli,1,
P77808,52.93,Escherichia coli,3,2.0958769047823425
P77837,59.86,Bacillus subtilis,1,
P78055,59.114999999999995,Escherichia coli,2,10.953084040579625
P78067,54.54333333333333,Escherichia coli,3,1.1811152921426948
P78310,68.17,Homo sapiens,3,1.1589219128138002
P78312-6,58.09,Homo sapiens,1,
P78314,52.933749999999996,Homo sapiens,8,2.3650849426002245
P78316,48.18285714285714,Homo sapiens,7,3.03038894250509
P78318,53.82899999999999,Homo sapiens,20,3.4188746994480983
P78329,49.29,Homo sapiens,4,0.7318014302618776
P78330,62.29857142857143,Homo sapiens,14,3.6280019021767065
P78332,51.25,Homo sapiens,8,8.717078475203554
P78337,52.63,Homo sapiens,1,
P78345,53.14266666666666,Homo sapiens,15,2.844032516055498
P78346,56.64823529411765,Homo sapiens,17,5.5355128887192055
P78347-2,48.11181818181819,Homo sapiens,22,4.731445602474734
P78356,51.62444444444444,Homo sapiens,18,2.0229106060974225
P78362,53.06,Homo sapiens,6,3.3293843274695702
P78368,52.85666666666666,Homo sapiens,3,0.3906831623366141
P78371,55.39772727272727,Homo sapiens,22,4.643848908392981
P78382-2,62.38,Homo sapiens,1,
P78406,49.55380952380953,Homo sapiens,21,1.4918896614377226
P78410-3,52.16,Homo sapiens,1,
P78417,58.843636363636364,Homo sapiens,22,3.2328942442964625
P78524,53.0625,Homo sapiens,4,5.290125234812502
P78527,50.51058823529412,Homo sapiens,17,3.4254260147247284
P78536,54.42285714285714,Homo sapiens,14,5.404705113383833
P78537,56.685833333333335,Homo sapiens,12,2.670530959577253
P78537-2,55.045,Homo sapiens,2,1.2374368670764582
P78539-4,61.2,Homo sapiens,1,
P78540,58.01333333333333,Homo sapiens,12,3.979653555806387
P78545-2,57.2,Homo sapiens,1,
P78549,47.32857142857143,Homo sapiens,7,1.4427685026992203
P78552,64.16,Homo sapiens,1,
P78560,49.76266666666667,Homo sapiens,15,2.87230486510315
P79741,46.88,Danio rerio,1,
P79984,49.14,Danio rerio,1,
P80188-2,58.39,Homo sapiens,2,1.9516147160748747
P80210,49.81,Saccharomyces cerevisiae,1,
P80217,55.44227272727273,Homo sapiens,22,1.7561617558055733
P80240,41.37,Bacillus subtilis,1,
P80241,39.39,Bacillus subtilis,1,
P80242,53.32,Bacillus subtilis,1,
P80244,41.12,Bacillus subtilis,1,
P80303,68.78,Homo sapiens,1,
P80303-2,54.57,Homo sapiens,1,
P80315,53.81,Mus musculus ,1,
P80316,56.276666666666664,Mus musculus,3,0.8913098974729995
P80317,55.089999999999996,Mus musculus,3,1.204034883215598
P80318,54.61,Mus musculus ,1,
P80361,39.66,Caenorhabditis elegans,1,
P80404,58.25,Homo sapiens,4,1.2025528401418901
P80428,46.61,Saccharomyces cerevisiae,1,
P80455,56.93,Drosophila melanogaster,1,
P80643,44.82,Bacillus subtilis,1,
P80668,48.56,Escherichia coli,2,1.612203461105329
P80698,59.17,Bacillus subtilis,1,
P80700,51.03,Bacillus subtilis,1,
P80723,53.89,Human body fluids,1,
P80828,52.61,Arabidopsis thaliana,1,
P80858,41.74,Bacillus subtilis,1,
P80859,50.01,Bacillus subtilis,1,
P80861,43.83,Bacillus subtilis,1,
P80862,50.35,Bacillus subtilis,1,
P80864,53.3,Bacillus subtilis,1,
P80865,44.46,Bacillus subtilis,1,
P80866,44.61,Bacillus subtilis,1,
P80868,44.23,Bacillus subtilis,1,
P80870,51.31,Bacillus subtilis,1,
P80871,47.25,Bacillus subtilis,1,
P80872,44.31,Bacillus subtilis,1,
P80874,44.73,Bacillus subtilis,1,
P80875,57.03,Bacillus subtilis,1,
P80877,51.84,Bacillus subtilis,1,
P80885,46.93,Bacillus subtilis,1,
P80886,42.25,Bacillus subtilis,1,
P81069,50.14,Mus musculus,2,3.9739401102684004
P81100,50.12,Bacillus subtilis,1,
P81101,47.27,Bacillus subtilis,1,
P81102,54.36,Bacillus subtilis,1,
P81122,47.44,Mus musculus ,1,
P81274,50.175,Homo sapiens,2,1.4778531726798791
P81449,51.16,Saccharomyces cerevisiae,1,
P81605,56.349999999999994,Homo sapiens,9,7.211787226478608
P81760,50.0,Arabidopsis thaliana,1,
P81877-4,58.11666666666667,Homo sapiens,3,4.92915138064691
P81900,45.31,Drosophila melanogaster,1,
P81928,39.53,Drosophila melanogaster,1,
P82094,55.722500000000004,Homo sapiens,8,5.28759937427725
P82198,53.7,Mus musculus ,1,
P82281,47.25,Arabidopsis thaliana,1,
P82295,55.01,Drosophila melanogaster,1,
P82343,58.69,Mus musculus ,1,
P82538,40.35,Arabidopsis thaliana,1,
P82664,51.23090909090909,Homo sapiens,11,3.216480855050919
P82673,49.77285714285714,Homo sapiens,14,2.391624580043477
P82673-2,49.385,Homo sapiens,2,0.21920310216783134
P82675,51.32111111111111,Homo sapiens,9,4.191841613314022
P82715,38.51,Arabidopsis thaliana,1,
P82804,51.45,Drosophila melanogaster,1,
P82805,44.09,Arabidopsis thaliana,1,
P82869,41.66,Arabidopsis thaliana,1,
P82890,43.21,Drosophila melanogaster,1,
P82909,57.435,Homo sapiens,2,1.8596908345206242
P82910,42.5,Drosophila melanogaster,1,
P82912-2,49.5,Homo sapiens,9,3.1392594668169767
P82912-3,45.9,Homo sapiens,2,0.5939696961967024
P82914,49.291999999999994,Homo sapiens,5,1.147135563043878
P82921,48.56,Homo sapiens,3,1.631195880328293
P82930,50.431666666666665,Homo sapiens,12,1.7498926373992911
P82932,51.97545454545455,Homo sapiens,11,2.86383087362492
P82933,47.230000000000004,Homo sapiens,13,1.4310369200920956
P82979,54.864999999999995,Homo sapiens,2,3.2739043968937196
P82980,54.03142857142858,Homo sapiens,7,2.396069201639973
P82986,49.1,Drosophila melanogaster,1,
P83094,44.45,Drosophila melanogaster,1,
P83097,43.32,Drosophila melanogaster,1,
P83100,41.89,Drosophila melanogaster,1,
P83111,52.76,Homo sapiens,11,3.8778292896928837
P83291,49.02,Arabidopsis thaliana,1,
P83369,66.01333333333334,Homo sapiens,3,3.30067164882139
P83388,41.68,Caenorhabditis elegans,1,
P83436,47.43380952380952,Homo sapiens,21,2.335458148180945
P83453,91.015,Thermus thermophilus,2,1.704127342659577
P83484,47.33,Arabidopsis thaliana,1,
P83571,51.71,Danio rerio,1,
P83731,50.95,Homo sapiens,2,0.8768124086713229
P83741,52.24333333333334,Mus musculus,3,3.522645785958803
P83755,34.25,Arabidopsis thaliana,1,
P83832,39.43,Drosophila melanogaster,1,
P83870,55.015,Mus musculus,2,1.6334166645409265
P83876,54.52,Homo sapiens,6,2.374868417407584
P83877,57.715,Mus musculus,2,2.6516504294495533
P83881,55.66,Homo sapiens,2,3.5779603128039295
P83916,63.43,Homo sapiens,1,
P83940,53.94,Mus musculus ,1,
P84022,49.05916666666667,Homo sapiens,12,3.0923673142207093
P84029,45.21,Drosophila melanogaster,1,
P84074,57.25,Homo sapiens,1,
P84077,55.39823529411765,Homo sapiens,17,3.721592796260288
P84078,51.19,Mus musculus ,1,
P84084,44.565,Mus musculus,2,1.364716087690034
P84085,54.72421052631579,Homo sapiens,19,2.979070167741519
P84089,58.17,Mus musculus ,1,
P84090,58.46363636363637,Homo sapiens,11,4.704294363084165
P84091,52.56,Mus musculus ,1,
P84095,53.91789473684211,Homo sapiens,19,3.8663442091799936
P84096,52.86,Mus musculus ,1,
P84098,62.82,Homo sapiens,1,
P84101-4,57.416666666666664,Homo sapiens,3,8.045249115678978
P84104,66.16,Mus musculus,1,
P84157,53.06,Homo sapiens,1,
P84157-3,56.71,Homo sapiens,1,
P84244,57.1,Mus musculus ,1,
P84250,38.03,Drosophila melanogaster,1,
P84323,46.2,Drosophila melanogaster,1,
P85037,50.191500000000005,Homo sapiens,20,3.87933699571406
P85299-2,52.94,Homo sapiens,1,
P86397,54.473636363636366,Homo sapiens,11,2.1536679072098046
P86791,51.45700000000001,Homo sapiens,20,1.861264708683177
P87108,52.07,Saccharomyces cerevisiae,1,
P87262,43.82,Saccharomyces cerevisiae,1,
P89105,51.29,Saccharomyces cerevisiae,1,
P89886,54.23,Saccharomyces cerevisiae,1,
P90731,39.35,Caenorhabditis elegans,1,
P90742,53.08,Caenorhabditis elegans,1,
P90762,49.74,Caenorhabditis elegans,1,
P90770,43.73,Caenorhabditis elegans,1,
P90779,42.32,Caenorhabditis elegans,1,
P90780,35.15,Caenorhabditis elegans,1,
P90781,35.92,Caenorhabditis elegans,1,
P90783,34.35,Caenorhabditis elegans,1,
P90786,44.43,Caenorhabditis elegans,1,
P90792,48.11,Caenorhabditis elegans,1,
P90795,38.59,Caenorhabditis elegans,1,
P90829,41.44,Caenorhabditis elegans,1,
P90830,40.6,Caenorhabditis elegans,1,
P90831,42.47,Caenorhabditis elegans,1,
P90838,46.13,Caenorhabditis elegans,1,
P90850,47.9,Caenorhabditis elegans,1,
P90861,46.45,Caenorhabditis elegans,1,
P90868,49.5,Caenorhabditis elegans,1,
P90879,39.58,Caenorhabditis elegans,1,
P90893,42.94,Caenorhabditis elegans,1,
P90900,42.53,Caenorhabditis elegans,1,
P90902,40.13,Caenorhabditis elegans,1,
P90916,40.24,Caenorhabditis elegans,1,
P90917,33.69,Caenorhabditis elegans,1,
P90919,37.87,Caenorhabditis elegans,1,
P90920,53.37,Caenorhabditis elegans,1,
P90991,49.0,Caenorhabditis elegans,1,
P90994,52.45,Caenorhabditis elegans,1,
P91001,44.57,Caenorhabditis elegans,1,
P91020,40.59,Caenorhabditis elegans,1,
P91021,34.99,Caenorhabditis elegans,1,
P91025,40.95,Caenorhabditis elegans,1,
P91055,47.76,Caenorhabditis elegans,1,
P91060,38.25,Caenorhabditis elegans,1,
P91125,38.96,Caenorhabditis elegans,1,
P91133,41.02,Caenorhabditis elegans,1,
P91134,51.69,Caenorhabditis elegans,1,
P91148,38.0,Caenorhabditis elegans,1,
P91149,39.98,Caenorhabditis elegans,1,
P91154,53.43,Caenorhabditis elegans,1,
P91179,38.84,Caenorhabditis elegans,1,
P91180,41.19,Caenorhabditis elegans,1,
P91182,43.49,Caenorhabditis elegans,1,
P91189,42.78,Caenorhabditis elegans,1,
P91198,43.63,Caenorhabditis elegans,1,
P91230,47.35,Caenorhabditis elegans,1,
P91240,38.33,Caenorhabditis elegans,1,
P91252,36.22,Caenorhabditis elegans,1,
P91253,45.56,Caenorhabditis elegans,1,
P91268,48.57,Caenorhabditis elegans,1,
P91276,33.66,Caenorhabditis elegans,1,
P91277,39.26,Caenorhabditis elegans,1,
P91283,49.3,Caenorhabditis elegans,1,
P91302,45.24,Caenorhabditis elegans,1,
P91306,45.2,Caenorhabditis elegans,1,
P91308,40.45,Caenorhabditis elegans,1,
P91309,38.12,Caenorhabditis elegans,1,
P91321,37.13,Caenorhabditis elegans,1,
P91341,38.48,Caenorhabditis elegans,1,
P91343,49.64,Caenorhabditis elegans,1,
P91350,38.42,Caenorhabditis elegans,1,
P91369,45.37,Caenorhabditis elegans,1,
P91398,40.23,Caenorhabditis elegans,1,
P91401,37.41,Caenorhabditis elegans,1,
P91408,40.35,Caenorhabditis elegans,1,
P91409,46.24,Caenorhabditis elegans,1,
P91416,37.74,Caenorhabditis elegans,1,
P91420,41.0,Caenorhabditis elegans,1,
P91424,41.86,Caenorhabditis elegans,1,
P91427,43.62,Caenorhabditis elegans,1,
P91429,43.38,Caenorhabditis elegans,1,
P91430,37.12,Caenorhabditis elegans,1,
P91442,46.45,Caenorhabditis elegans,1,
P91455,48.09,Caenorhabditis elegans,1,
P91463,45.57,Caenorhabditis elegans,1,
P91477,48.41,Caenorhabditis elegans,1,
P91478,37.08,Caenorhabditis elegans,1,
P91495,42.46,Caenorhabditis elegans,1,
P91500,33.75,Caenorhabditis elegans,1,
P91501,37.04,Caenorhabditis elegans,1,
P91502,39.92,Caenorhabditis elegans,1,
P91515,48.16,Caenorhabditis elegans,1,
P91522,45.4,Caenorhabditis elegans,1,
P91529,41.68,Caenorhabditis elegans,1,
P91532,53.02,Caenorhabditis elegans,1,
P91544,43.9,Caenorhabditis elegans,1,
P91567,48.55,Caenorhabditis elegans,1,
P91622,36.81,Drosophila melanogaster,1,
P91664,43.59,Drosophila melanogaster,1,
P91679,39.82,Drosophila melanogaster,1,
P91821,33.98,Caenorhabditis elegans,1,
P91829,39.22,Caenorhabditis elegans,1,
P91851,38.27,Caenorhabditis elegans,1,
P91856,43.0,Caenorhabditis elegans,1,
P91862,41.93,Caenorhabditis elegans,1,
P91863,36.52,Caenorhabditis elegans,1,
P91867,36.82,Caenorhabditis elegans,1,
P91871,35.4,Caenorhabditis elegans,1,
P91875,45.15,Drosophila melanogaster,1,
P91891,42.68,Drosophila melanogaster,1,
P91910,47.67,Caenorhabditis elegans,1,
P91917,33.12,Caenorhabditis elegans,1,
P91926,39.79,Drosophila melanogaster,1,
P91927,42.21,Drosophila melanogaster,1,
P91928,45.47,Drosophila melanogaster,1,
P91929,35.88,Drosophila melanogaster,1,
P91931,43.52,Drosophila melanogaster,1,
P91938,47.58,Drosophila melanogaster,1,
P91943,43.4,Drosophila melanogaster,1,
P91982,44.52,Caenorhabditis elegans,1,
P91989,37.38,Caenorhabditis elegans,1,
P91991,47.23,Caenorhabditis elegans,1,
P91997,31.79,Caenorhabditis elegans,1,
P91998,34.37,Caenorhabditis elegans,1,
P92005,38.92,Caenorhabditis elegans,1,
P92016,41.22,Caenorhabditis elegans,1,
P92018,43.11,Caenorhabditis elegans,1,
P92020,44.7,Caenorhabditis elegans,1,
P92172,51.61,Caenorhabditis elegans,1,
P92177,43.94,Drosophila melanogaster,1,
P92199,49.44,Caenorhabditis elegans,1,
P92204,44.27,Drosophila melanogaster,1,
P92208,41.87,Drosophila melanogaster,1,
P92540,55.89,Arabidopsis thaliana,1,
P92549,43.02,Arabidopsis thaliana,1,
P92935,38.9,Arabidopsis thaliana,1,
P92947,51.59,Arabidopsis thaliana,1,
P92959,49.91,Arabidopsis thaliana,1,
P92963,38.53,Arabidopsis thaliana,1,
P92964,46.53,Arabidopsis thaliana,1,
P92974,44.0,Arabidopsis thaliana,1,
P92976,50.61,Arabidopsis thaliana,1,
P92979,43.26,Arabidopsis thaliana,1,
P92994,34.59,Arabidopsis thaliana,1,
P93008,44.15,Arabidopsis thaliana,1,
P93009,50.29,Arabidopsis thaliana,1,
P93014,45.8,Arabidopsis thaliana,1,
P93025,42.11,Arabidopsis thaliana,1,
P93026,48.58,Arabidopsis thaliana,1,
P93028,40.76,Arabidopsis thaliana,1,
P93031,40.01,Arabidopsis thaliana,1,
P93032,40.67,Arabidopsis thaliana,1,
P93033,49.44,Arabidopsis thaliana,1,
P93042,37.37,Arabidopsis thaliana,1,
P93047,42.55,Arabidopsis thaliana,1,
P93051,34.98,Arabidopsis thaliana,1,
P93303,37.49,Arabidopsis thaliana,1,
P93306,41.58,Arabidopsis thaliana,1,
P93655,40.67,Arabidopsis thaliana,1,
P93732,53.9,Arabidopsis thaliana,1,
P93736,41.32,Arabidopsis thaliana,1,
P93819,49.45,Arabidopsis thaliana,1,
P93832,56.38,Arabidopsis thaliana,1,
P94072,35.96,Arabidopsis thaliana,1,
P94078,62.3,Arabidopsis thaliana,1,
P94111,55.05,Arabidopsis thaliana,1,
P94352,42.94,Bacillus subtilis,1,
P94356,50.04,Bacillus subtilis,1,
P94358,53.6,Bacillus subtilis,1,
P94359,44.25,Bacillus subtilis,1,
P94360,42.17,Bacillus subtilis,1,
P94369,44.22,Bacillus subtilis,1,
P94389,43.04,Bacillus subtilis,1,
P94390,40.77,Bacillus subtilis,1,
P94391,48.1,Bacillus subtilis,1,
P94392,36.61,Bacillus subtilis,1,
P94393,42.36,Bacillus subtilis,1,
P94403,54.46,Bacillus subtilis,1,
P94405,51.72,Bacillus subtilis,1,
P94407,50.43,Bacillus subtilis,1,
P94408,39.9,Bacillus subtilis,1,
P94413,43.11,Bacillus subtilis,1,
P94415,42.61,Bacillus subtilis,1,
P94417,41.26,Bacillus subtilis,1,
P94421,55.39,Bacillus subtilis,1,
P94423,43.75,Bacillus subtilis,1,
P94424,41.83,Bacillus subtilis,1,
P94425,46.54,Bacillus subtilis,1,
P94431,42.2,Bacillus subtilis,1,
P94437,47.21,Bacillus subtilis,1,
P94439,43.43,Bacillus subtilis,1,
P94447,42.94,Bacillus subtilis,1,
P94461,39.25,Bacillus subtilis,1,
P94462,45.94,Bacillus subtilis,1,
P94463,45.0,Bacillus subtilis,1,
P94464,42.9,Bacillus subtilis,1,
P94474,42.31,Bacillus subtilis,1,
P94476,46.98,Bacillus subtilis,1,
P94478,36.81,Bacillus subtilis,1,
P94482,58.04,Bacillus subtilis,1,
P94489,48.62,Bacillus subtilis,1,
P94495,50.82,Bacillus subtilis,1,
P94498,44.83,Bacillus subtilis,1,
P94501,44.67,Bacillus subtilis,1,
P94504,46.52,Bacillus subtilis,1,
P94507,36.36,Bacillus subtilis,1,
P94512,41.31,Bacillus subtilis,1,
P94520,44.0,Bacillus subtilis,1,
P94523,53.94,Bacillus subtilis,1,
P94524,48.45,Bacillus subtilis,1,
P94525,46.53,Bacillus subtilis,1,
P94527,44.51,Bacillus subtilis,1,
P94528,46.56,Bacillus subtilis,1,
P94531,55.36,Bacillus subtilis,1,
P94532,31.26,Bacillus subtilis,1,
P94534,44.99,Bacillus subtilis,1,
P94535,40.96,Bacillus subtilis,1,
P94538,59.09,Bacillus subtilis,1,
P94544,48.5,Bacillus subtilis,1,
P94545,42.56,Bacillus subtilis,1,
P94547,42.37,Bacillus subtilis,1,
P94549,55.19,Bacillus subtilis,1,
P94550,45.09,Bacillus subtilis,1,
P94551,45.08,Bacillus subtilis,1,
P94558,45.02,Bacillus subtilis,1,
P94560,50.53,Bacillus subtilis,1,
P94565,42.61,Bacillus subtilis,1,
P94569,46.85,Bacillus subtilis,1,
P94573,48.57,Bacillus subtilis,1,
P94588,41.79,Bacillus subtilis,1,
P94592,44.62,Bacillus subtilis,1,
P96076,90.83000000000001,Thermus thermophilus,2,1.9091883092036752
P96134,91.66999999999999,Thermus thermophilus,2,2.3334523779156098
P96136,95.32,Thermus thermophilus,1,
P96137,95.53,Thermus thermophilus,1,
